 ******* Program HYDRUS
 ******* 
 Replicate Fairfield dual perm model using runhydrus, add artificial KBr 
 Date:  31. 3.2026    Time:  18: 9:31
 Units: L = cm   , T = days , M = mmol 


 Time:     0.000000

 Node    Depth    Head   Moisture   HeadF  MoistureF      Flux       FluxF      Sink       Transf       TranS       Temp          ConcF       Conc(1...NS)
          [L]      [L]     [-]       [L]       [-]       [L/T]       [L/T]       [-]        [1/T]     [M/L3/T]        [C]         [M/L3]      [M/L3]
  81  -140.00    -151.62 0.2699     -169.57 0.002530  -0.190E-02  -0.933E-04 0.00000    -0.542E-05  -0.871E-03      20.000     0.244E+03   0.161E+03   0.000E+00   0.000E+00
  82  -141.75    -150.03 0.2708     -171.21 0.002516  -0.200E-02  -0.106E-03 0.00000    -0.649E-05  -0.103E-02      20.000     0.263E+03   0.159E+03   0.000E+00   0.000E+00
  83  -143.50    -148.44 0.2716     -173.48 0.002496  -0.210E-02  -0.121E-03 0.00000    -0.774E-05  -0.122E-02      20.000     0.233E+03   0.157E+03   0.000E+00   0.000E+00
  84  -145.25    -146.86 0.2724     -176.57 0.002470  -0.220E-02  -0.139E-03 0.00000    -0.924E-05  -0.144E-02      20.000     0.293E+03   0.156E+03   0.000E+00   0.000E+00
  85  -147.00    -145.28 0.2733     -180.83 0.002433  -0.230E-02  -0.160E-03 0.00000    -0.111E-04  -0.172E-02      20.000     0.192E+03   0.155E+03   0.000E+00   0.000E+00
  86  -148.75    -143.70 0.2741     -186.87 0.002380  -0.239E-02  -0.184E-03 0.00000    -0.133E-04  -0.206E-02      20.000     0.335E+03   0.154E+03   0.000E+00   0.000E+00
  87  -150.50    -142.12 0.2749     -195.78 0.002314  -0.247E-02  -0.213E-03 0.00000    -0.164E-04  -0.251E-02      20.000     0.130E+03   0.154E+03   0.000E+00   0.000E+00
  88  -152.25    -140.68 0.0577     -196.87 0.031660  -0.253E-02  -0.230E-03 0.00000    -0.804E-06  -0.123E-03      20.000     0.130E+03   0.153E+03   0.000E+00   0.000E+00
  89  -154.00    -140.52 0.0577     -196.72 0.031661  -0.257E-02  -0.232E-03 0.00000    -0.811E-06  -0.123E-03      20.000     0.130E+03   0.152E+03   0.000E+00   0.000E+00
  90  -155.75    -140.36 0.0578     -196.57 0.031661  -0.260E-02  -0.234E-03 0.00000    -0.818E-06  -0.123E-03      20.000     0.129E+03   0.151E+03   0.000E+00   0.000E+00
  91  -157.50    -140.22 0.0578     -196.44 0.031661  -0.263E-02  -0.235E-03 0.00000    -0.825E-06  -0.123E-03      20.000     0.129E+03   0.149E+03   0.000E+00   0.000E+00
  92  -159.25    -140.08 0.0578     -196.32 0.031661  -0.267E-02  -0.237E-03 0.00000    -0.831E-06  -0.123E-03      20.000     0.129E+03   0.148E+03   0.000E+00   0.000E+00
  93  -161.00    -139.96 0.0578     -196.21 0.031661  -0.270E-02  -0.239E-03 0.00000    -0.836E-06  -0.123E-03      20.000     0.129E+03   0.147E+03   0.000E+00   0.000E+00
  94  -162.75    -139.84 0.0578     -196.11 0.031661  -0.274E-02  -0.241E-03 0.00000    -0.842E-06  -0.123E-03      20.000     0.129E+03   0.147E+03   0.000E+00   0.000E+00
  95  -164.50    -139.74 0.0579     -196.03 0.031661  -0.277E-02  -0.243E-03 0.00000    -0.847E-06  -0.123E-03      20.000     0.129E+03   0.146E+03   0.000E+00   0.000E+00
  96  -166.25    -139.65 0.0579     -195.96 0.031661  -0.281E-02  -0.245E-03 0.00000    -0.851E-06  -0.124E-03      20.000     0.129E+03   0.145E+03   0.000E+00   0.000E+00
  97  -168.00    -139.57 0.0579     -195.90 0.031661  -0.284E-02  -0.247E-03 0.00000    -0.854E-06  -0.124E-03      20.000     0.129E+03   0.145E+03   0.000E+00   0.000E+00
  98  -169.75    -139.51 0.0579     -195.85 0.031661  -0.288E-02  -0.249E-03 0.00000    -0.857E-06  -0.124E-03      20.000     0.129E+03   0.144E+03   0.000E+00   0.000E+00
  99  -171.50    -139.46 0.0579     -195.82 0.031661  -0.291E-02  -0.251E-03 0.00000    -0.860E-06  -0.124E-03      20.000     0.129E+03   0.144E+03   0.000E+00   0.000E+00
 100  -173.25    -139.43 0.0579     -195.80 0.031661  -0.295E-02  -0.253E-03 0.00000    -0.861E-06  -0.124E-03      20.000     0.129E+03   0.144E+03   0.000E+00   0.000E+00
 101  -175.00    -139.42 0.0579     -195.79 0.031661  -0.297E-02  -0.254E-03 0.00000    -0.862E-06  -0.124E-03      20.000     0.129E+03   0.144E+03   0.000E+00   0.000E+00
end


 Time:  1515.000000

 Node    Depth    Head   Moisture   HeadF  MoistureF      Flux       FluxF      Sink       Transf       TranS       Temp          ConcF       Conc(1...NS)
          [L]      [L]     [-]       [L]       [-]       [L/T]       [L/T]       [-]        [1/T]     [M/L3/T]        [C]         [M/L3]      [M/L3]

   1     0.00    -294.57 0.2490     -271.70 0.010620   0.257E-01   0.560E-02 0.00000     0.445E-04   0.000E+00      20.000     0.000E+00   0.000E+00   0.000E+00   0.000E+00
   2    -1.75    -244.81 0.2597     -268.75 0.010651   0.200E-01   0.517E-02 0.00000    -0.624E-04  -0.114E-02      20.000     0.195E+02   0.180E+02   0.000E+00   0.000E+00
   3    -3.50    -224.62 0.2653     -266.00 0.010680   0.971E-02   0.425E-02 0.00000    -0.127E-03  -0.536E-02      20.000     0.264E+02   0.418E+02   0.000E+00   0.000E+00
   4    -5.25    -217.29 0.2674     -263.48 0.010706   0.174E-02   0.326E-02 0.00000    -0.150E-03  -0.105E-01      20.000     0.353E+02   0.693E+02   0.000E+00   0.000E+00
   5    -7.00    -217.28 0.2674     -261.18 0.010731  -0.413E-02   0.226E-02 0.00000    -0.143E-03  -0.132E-01      20.000     0.448E+02   0.925E+02   0.000E+00   0.000E+00
   6    -8.75    -222.52 0.2659     -259.08 0.010753  -0.791E-02   0.129E-02 0.00000    -0.115E-03  -0.129E-01      20.000     0.513E+02   0.113E+03   0.000E+00   0.000E+00
   7   -10.50    -224.46 0.2434     -257.01 0.001974  -0.103E-01   0.670E-03 0.00000    -0.331E-05  -0.450E-03      20.000     0.596E+02   0.136E+03   0.000E+00   0.000E+00
   8   -12.25    -225.49 0.2431     -206.75 0.002248  -0.121E-01   0.409E-03 0.00000     0.250E-05   0.394E-03      20.000     0.159E+03   0.161E+03   0.000E+00   0.000E+00
   9   -14.00    -226.97 0.2426     -187.77 0.002373  -0.134E-01   0.200E-03 0.00000     0.608E-05   0.842E-03      20.000     0.138E+03   0.189E+03   0.000E+00   0.000E+00
  10   -15.75    -228.79 0.2420     -181.19 0.002430  -0.142E-01   0.391E-04 0.00000     0.779E-05   0.159E-02      20.000     0.204E+03   0.217E+03   0.000E+00   0.000E+00
  11   -17.50    -230.86 0.2414     -180.55 0.002435  -0.145E-01  -0.714E-04 0.00000     0.819E-05   0.153E-02      20.000     0.187E+03   0.247E+03   0.000E+00   0.000E+00
  12   -19.25    -233.08 0.2407     -183.93 0.002406  -0.144E-01  -0.146E-03 0.00000     0.764E-05   0.115E-02      20.000     0.151E+03   0.276E+03   0.000E+00   0.000E+00
  13   -21.00    -235.35 0.2400     -190.94 0.002345  -0.139E-01  -0.187E-03 0.00000     0.636E-05   0.685E-03      20.000     0.108E+03   0.304E+03   0.000E+00   0.000E+00
  14   -22.75    -237.57 0.2393     -201.02 0.002282  -0.131E-01  -0.196E-03 0.00000     0.471E-05   0.386E-03      20.000     0.820E+02   0.331E+03   0.000E+00   0.000E+00
  15   -24.50    -239.65 0.2387     -212.39 0.002214  -0.120E-01  -0.178E-03 0.00000     0.315E-05   0.265E-03      20.000     0.841E+02   0.355E+03   0.000E+00   0.000E+00
  16   -26.25    -241.51 0.2381     -223.78 0.002146  -0.108E-01  -0.143E-03 0.00000     0.185E-05   0.204E-03      20.000     0.110E+03   0.377E+03   0.000E+00   0.000E+00
  17   -28.00    -243.07 0.2377     -233.75 0.002086  -0.970E-02  -0.100E-03 0.00000     0.901E-06   0.133E-03      20.000     0.147E+03   0.397E+03   0.000E+00   0.000E+00
  18   -29.75    -244.34 0.2374     -240.94 0.002043  -0.868E-02  -0.629E-04 0.00000     0.304E-06   0.559E-04      20.000     0.183E+03   0.413E+03   0.000E+00   0.000E+00
  19   -31.50    -245.30 0.2372     -245.28 0.002023  -0.766E-02  -0.391E-04 0.00000    -0.620E-09  -0.265E-06      20.000     0.215E+03   0.427E+03   0.000E+00   0.000E+00
  20   -33.25    -245.94 0.2371     -247.59 0.002013  -0.668E-02  -0.249E-04 0.00000    -0.147E-06  -0.643E-04      20.000     0.241E+03   0.438E+03   0.000E+00   0.000E+00
  21   -35.00    -246.27 0.2370     -248.42 0.002010  -0.575E-02  -0.156E-04 0.00000    -0.190E-06  -0.845E-04      20.000     0.258E+03   0.446E+03   0.000E+00   0.000E+00
  22   -36.75    -246.30 0.2370     -248.30 0.002010  -0.490E-02  -0.990E-05 0.00000    -0.176E-06  -0.794E-04      20.000     0.269E+03   0.451E+03   0.000E+00   0.000E+00
  23   -38.50    -246.06 0.2370     -247.60 0.002013  -0.414E-02  -0.642E-05 0.00000    -0.136E-06  -0.616E-04      20.000     0.276E+03   0.454E+03   0.000E+00   0.000E+00
  24   -40.25    -245.57 0.2371     -246.53 0.002018  -0.347E-02  -0.424E-05 0.00000    -0.848E-07  -0.386E-04      20.000     0.279E+03   0.455E+03   0.000E+00   0.000E+00
  25   -42.00    -244.87 0.2373     -245.22 0.002023  -0.288E-02  -0.280E-05 0.00000    -0.318E-07  -0.144E-04      20.000     0.279E+03   0.454E+03   0.000E+00   0.000E+00
  26   -43.75    -243.98 0.2375     -243.76 0.002029  -0.238E-02  -0.177E-05 0.00000     0.200E-07   0.554E-05      20.000     0.276E+03   0.452E+03   0.000E+00   0.000E+00
  27   -45.50    -242.94 0.2377     -242.18 0.002036  -0.197E-02  -0.100E-05 0.00000     0.695E-07   0.190E-04      20.000     0.274E+03   0.447E+03   0.000E+00   0.000E+00
  28   -47.25    -241.76 0.2380     -240.52 0.002045  -0.158E-02  -0.325E-06 0.00000     0.117E-06   0.319E-04      20.000     0.272E+03   0.441E+03   0.000E+00   0.000E+00
  29   -49.00    -240.46 0.2384     -238.77 0.002056  -0.121E-02   0.281E-06 0.00000     0.162E-06   0.438E-04      20.000     0.271E+03   0.434E+03   0.000E+00   0.000E+00
  30   -50.75    -239.03 0.2389     -236.95 0.002067  -0.903E-03   0.763E-06 0.00000     0.204E-06   0.550E-04      20.000     0.270E+03   0.427E+03   0.000E+00   0.000E+00
  31   -52.50    -237.51 0.2393     -235.09 0.002078  -0.647E-03   0.115E-05 0.00000     0.243E-06   0.658E-04      20.000     0.271E+03   0.418E+03   0.000E+00   0.000E+00
  32   -54.25    -235.92 0.2398     -233.20 0.002089  -0.436E-03   0.146E-05 0.00000     0.280E-06   0.767E-04      20.000     0.274E+03   0.409E+03   0.000E+00   0.000E+00
  33   -56.00    -234.27 0.2404     -231.29 0.002101  -0.265E-03   0.170E-05 0.00000     0.315E-06   0.876E-04      20.000     0.278E+03   0.400E+03   0.000E+00   0.000E+00
  34   -57.75    -232.57 0.2409     -229.36 0.002112  -0.126E-03   0.187E-05 0.00000     0.348E-06   0.983E-04      20.000     0.282E+03   0.390E+03   0.000E+00   0.000E+00
  35   -59.50    -230.83 0.2414     -227.42 0.002124  -0.145E-04   0.199E-05 0.00000     0.380E-06   0.108E-03      20.000     0.285E+03   0.381E+03   0.000E+00   0.000E+00
  36   -61.25    -229.08 0.2420     -225.49 0.002136   0.750E-04   0.205E-05 0.00000     0.410E-06   0.118E-03      20.000     0.288E+03   0.371E+03   0.000E+00   0.000E+00
  37   -63.00    -227.30 0.2425     -223.55 0.002147   0.146E-03   0.207E-05 0.00000     0.439E-06   0.127E-03      20.000     0.290E+03   0.362E+03   0.000E+00   0.000E+00
  38   -64.75    -225.50 0.2431     -221.62 0.002159   0.201E-03   0.205E-05 0.00000     0.467E-06   0.135E-03      20.000     0.290E+03   0.353E+03   0.000E+00   0.000E+00
  39   -66.50    -223.70 0.2436     -219.70 0.002170   0.243E-03   0.199E-05 0.00000     0.493E-06   0.143E-03      20.000     0.289E+03   0.344E+03   0.000E+00   0.000E+00
  40   -68.25    -221.88 0.2442     -217.79 0.002182   0.274E-03   0.191E-05 0.00000     0.518E-06   0.148E-03      20.000     0.286E+03   0.336E+03   0.000E+00   0.000E+00
  41   -70.00    -220.07 0.2447     -215.90 0.002193   0.296E-03   0.181E-05 0.00000     0.541E-06   0.152E-03      20.000     0.282E+03   0.328E+03   0.000E+00   0.000E+00
  42   -71.75    -218.25 0.2453     -214.01 0.002204   0.309E-03   0.169E-05 0.00000     0.563E-06   0.155E-03      20.000     0.276E+03   0.320E+03   0.000E+00   0.000E+00
  43   -73.50    -216.43 0.2459     -212.14 0.002216   0.316E-03   0.156E-05 0.00000     0.584E-06   0.157E-03      20.000     0.270E+03   0.313E+03   0.000E+00   0.000E+00
  44   -75.25    -214.61 0.2464     -210.28 0.002227   0.316E-03   0.141E-05 0.00000     0.604E-06   0.159E-03      20.000     0.264E+03   0.307E+03   0.000E+00   0.000E+00
  45   -77.00    -212.79 0.2470     -208.44 0.002238   0.311E-03   0.125E-05 0.00000     0.622E-06   0.161E-03      20.000     0.258E+03   0.300E+03   0.000E+00   0.000E+00
  46   -78.75    -210.98 0.2475     -206.61 0.002249   0.300E-03   0.109E-05 0.00000     0.640E-06   0.162E-03      20.000     0.253E+03   0.294E+03   0.000E+00   0.000E+00
  47   -80.50    -209.17 0.2481     -204.79 0.002260   0.286E-03   0.906E-06 0.00000     0.656E-06   0.163E-03      20.000     0.249E+03   0.288E+03   0.000E+00   0.000E+00
  48   -82.25    -207.37 0.2487     -202.99 0.002271   0.267E-03   0.715E-06 0.00000     0.671E-06   0.166E-03      20.000     0.248E+03   0.283E+03   0.000E+00   0.000E+00
  49   -84.00    -205.57 0.2492     -201.20 0.002281   0.244E-03   0.510E-06 0.00000     0.685E-06   0.171E-03      20.000     0.250E+03   0.278E+03   0.000E+00   0.000E+00
  50   -85.75    -203.77 0.2498     -199.42 0.002292   0.218E-03   0.290E-06 0.00000     0.698E-06   0.177E-03      20.000     0.253E+03   0.273E+03   0.000E+00   0.000E+00
  51   -87.50    -201.99 0.2503     -197.66 0.002303   0.189E-03   0.522E-07 0.00000     0.709E-06   0.182E-03      20.000     0.257E+03   0.268E+03   0.000E+00   0.000E+00
  52   -89.25    -200.20 0.2509     -195.92 0.002313   0.156E-03  -0.202E-06 0.00000     0.719E-06   0.186E-03      20.000     0.259E+03   0.264E+03   0.000E+00   0.000E+00
  53   -91.00    -198.43 0.2514     -194.19 0.002323   0.121E-03  -0.472E-06 0.00000     0.727E-06   0.190E-03      20.000     0.261E+03   0.259E+03   0.000E+00   0.000E+00
  54   -92.75    -196.66 0.2520     -192.47 0.002334   0.838E-04  -0.754E-06 0.00000     0.734E-06   0.193E-03      20.000     0.262E+03   0.255E+03   0.000E+00   0.000E+00
  55   -94.50    -194.90 0.2525     -190.77 0.002347   0.435E-04  -0.140E-05 0.00000     0.739E-06   0.196E-03      20.000     0.265E+03   0.251E+03   0.000E+00   0.000E+00
  56   -96.25    -193.15 0.2531     -189.12 0.002361   0.872E-06  -0.240E-05 0.00000     0.735E-06   0.196E-03      20.000     0.267E+03   0.247E+03   0.000E+00   0.000E+00
  57   -98.00    -191.40 0.2536     -187.52 0.002375  -0.510E-04  -0.342E-05 0.00000     0.725E-06   0.193E-03      20.000     0.266E+03   0.243E+03   0.000E+00   0.000E+00
  58   -99.75    -189.66 0.2543     -185.97 0.002388  -0.113E-03  -0.446E-05 0.00000     0.713E-06   0.188E-03      20.000     0.264E+03   0.238E+03   0.000E+00   0.000E+00
  59  -101.50    -187.93 0.2551     -184.45 0.002401  -0.176E-03  -0.551E-05 0.00000     0.693E-06   0.182E-03      20.000     0.263E+03   0.234E+03   0.000E+00   0.000E+00
  60  -103.25    -186.22 0.2558     -182.98 0.002414  -0.243E-03  -0.661E-05 0.00000     0.663E-06   0.176E-03      20.000     0.266E+03   0.230E+03   0.000E+00   0.000E+00
  61  -105.00    -184.51 0.2564     -181.54 0.002427  -0.311E-03  -0.775E-05 0.00000     0.624E-06   0.170E-03      20.000     0.273E+03   0.226E+03   0.000E+00   0.000E+00
  62  -106.75    -182.80 0.2571     -180.15 0.002439  -0.382E-03  -0.898E-05 0.00000     0.576E-06   0.161E-03      20.000     0.280E+03   0.222E+03   0.000E+00   0.000E+00
  63  -108.50    -181.11 0.2578     -178.79 0.002450  -0.454E-03  -0.103E-04 0.00000     0.516E-06   0.147E-03      20.000     0.285E+03   0.218E+03   0.000E+00   0.000E+00
  64  -110.25    -179.43 0.2585     -177.48 0.002462  -0.528E-03  -0.117E-04 0.00000     0.444E-06   0.127E-03      20.000     0.286E+03   0.214E+03   0.000E+00   0.000E+00
  65  -112.00    -177.75 0.2592     -176.21 0.002473  -0.603E-03  -0.133E-04 0.00000     0.358E-06   0.102E-03      20.000     0.285E+03   0.210E+03   0.000E+00   0.000E+00
  66  -113.75    -176.08 0.2599     -175.00 0.002483  -0.680E-03  -0.150E-04 0.00000     0.258E-06   0.732E-04      20.000     0.283E+03   0.206E+03   0.000E+00   0.000E+00
  67  -115.50    -174.41 0.2606     -173.84 0.002493  -0.758E-03  -0.169E-04 0.00000     0.141E-06   0.398E-04      20.000     0.282E+03   0.202E+03   0.000E+00   0.000E+00
  68  -117.25    -172.76 0.2612     -172.74 0.002503  -0.836E-03  -0.191E-04 0.00000     0.527E-08   0.147E-05      20.000     0.279E+03   0.198E+03   0.000E+00   0.000E+00
  69  -119.00    -171.11 0.2619     -171.70 0.002512  -0.916E-03  -0.215E-04 0.00000    -0.152E-06  -0.296E-04      20.000     0.273E+03   0.195E+03   0.000E+00   0.000E+00
  70  -120.75    -169.46 0.2626     -170.74 0.002520  -0.996E-03  -0.242E-04 0.00000    -0.334E-06  -0.639E-04      20.000     0.266E+03   0.191E+03   0.000E+00   0.000E+00
  71  -122.50    -167.83 0.2633     -169.86 0.002528  -0.108E-02  -0.272E-04 0.00000    -0.544E-06  -0.102E-03      20.000     0.261E+03   0.188E+03   0.000E+00   0.000E+00
  72  -124.25    -166.19 0.2639     -169.08 0.002534  -0.116E-02  -0.306E-04 0.00000    -0.785E-06  -0.145E-03      20.000     0.260E+03   0.184E+03   0.000E+00   0.000E+00
  73  -126.00    -164.57 0.2646     -168.41 0.002540  -0.124E-02  -0.345E-04 0.00000    -0.106E-05  -0.192E-03      20.000     0.263E+03   0.181E+03   0.000E+00   0.000E+00
  74  -127.75    -162.95 0.2652     -167.86 0.002545  -0.132E-02  -0.390E-04 0.00000    -0.138E-05  -0.246E-03      20.000     0.265E+03   0.178E+03   0.000E+00   0.000E+00
  75  -129.50    -161.33 0.2659     -167.45 0.002548  -0.140E-02  -0.440E-04 0.00000    -0.175E-05  -0.306E-03      20.000     0.264E+03   0.175E+03   0.000E+00   0.000E+00
  76  -131.25    -159.72 0.2666     -167.21 0.002550  -0.149E-02  -0.497E-04 0.00000    -0.217E-05  -0.373E-03      20.000     0.260E+03   0.172E+03   0.000E+00   0.000E+00
  77  -133.00    -158.12 0.2672     -167.17 0.002551  -0.157E-02  -0.563E-04 0.00000    -0.265E-05  -0.449E-03      20.000     0.255E+03   0.170E+03   0.000E+00   0.000E+00
  78  -134.75    -156.52 0.2679     -167.35 0.002549  -0.165E-02  -0.637E-04 0.00000    -0.320E-05  -0.535E-03      20.000     0.250E+03   0.167E+03   0.000E+00   0.000E+00
  79  -136.50    -154.92 0.2685     -167.79 0.002545  -0.173E-02  -0.722E-04 0.00000    -0.384E-05  -0.632E-03      20.000     0.246E+03   0.165E+03   0.000E+00   0.000E+00
  80  -138.25    -153.33 0.2692     -168.57 0.002539  -0.181E-02  -0.820E-04 0.00000    -0.457E-05  -0.743E-03      20.000     0.250E+03   0.163E+03   0.000E+00   0.000E+00
  81  -140.00    -151.74 0.2699     -169.73 0.002529  -0.190E-02  -0.932E-04 0.00000    -0.542E-05  -0.871E-03      20.000     0.244E+03   0.161E+03   0.000E+00   0.000E+00
  82  -141.75    -150.15 0.2707     -171.38 0.002514  -0.200E-02  -0.106E-03 0.00000    -0.648E-05  -0.103E-02      20.000     0.263E+03   0.159E+03   0.000E+00   0.000E+00
  83  -143.50    -148.57 0.2715     -173.65 0.002495  -0.210E-02  -0.121E-03 0.00000    -0.774E-05  -0.122E-02      20.000     0.232E+03   0.158E+03   0.000E+00   0.000E+00
  84  -145.25    -146.98 0.2724     -176.76 0.002468  -0.219E-02  -0.139E-03 0.00000    -0.923E-05  -0.144E-02      20.000     0.292E+03   0.156E+03   0.000E+00   0.000E+00
  85  -147.00    -145.40 0.2732     -181.02 0.002431  -0.229E-02  -0.159E-03 0.00000    -0.111E-04  -0.171E-02      20.000     0.191E+03   0.155E+03   0.000E+00   0.000E+00
  86  -148.75    -143.82 0.2740     -187.10 0.002378  -0.238E-02  -0.184E-03 0.00000    -0.133E-04  -0.206E-02      20.000     0.334E+03   0.154E+03   0.000E+00   0.000E+00
  87  -150.50    -142.24 0.2749     -196.04 0.002312  -0.246E-02  -0.213E-03 0.00000    -0.163E-04  -0.251E-02      20.000     0.130E+03   0.154E+03   0.000E+00   0.000E+00
  88  -152.25    -140.80 0.0577     -197.13 0.031660  -0.252E-02  -0.229E-03 0.00000    -0.801E-06  -0.123E-03      20.000     0.130E+03   0.153E+03   0.000E+00   0.000E+00
  89  -154.00    -140.64 0.0577     -196.98 0.031660  -0.255E-02  -0.231E-03 0.00000    -0.808E-06  -0.123E-03      20.000     0.130E+03   0.152E+03   0.000E+00   0.000E+00
  90  -155.75    -140.49 0.0577     -196.83 0.031660  -0.258E-02  -0.233E-03 0.00000    -0.814E-06  -0.123E-03      20.000     0.129E+03   0.151E+03   0.000E+00   0.000E+00
  91  -157.50    -140.34 0.0578     -196.70 0.031661  -0.262E-02  -0.235E-03 0.00000    -0.821E-06  -0.123E-03      20.000     0.129E+03   0.149E+03   0.000E+00   0.000E+00
  92  -159.25    -140.21 0.0578     -196.58 0.031661  -0.265E-02  -0.237E-03 0.00000    -0.827E-06  -0.123E-03      20.000     0.129E+03   0.148E+03   0.000E+00   0.000E+00
  93  -161.00    -140.08 0.0578     -196.47 0.031661  -0.269E-02  -0.239E-03 0.00000    -0.832E-06  -0.123E-03      20.000     0.129E+03   0.147E+03   0.000E+00   0.000E+00
